Technology,Zip_Code,Count,Income,Pop
BEV,12193,2,63750,1855
PHEV,12193,2,63750,1855
BEV,12194,1,42250,156
BEV,12196,7,94766,3522
PHEV,12196,7,94766,3522
BEV,12197,1,48704,1880
PHEV,12197,5,48704,1880
BEV,12198,17,77714,7871
PHEV,12198,21,77714,7871
BEV,12202,6,27750,8342
PHEV,12202,7,27750,8342
BEV,12203,67,61519,30010
PHEV,12203,87,61519,30010
BEV,12204,17,57953,8318
PHEV,12204,14,57953,8318
BEV,12205,36,75514,26941
PHEV,12205,59,75514,26941
BEV,12206,15,36396,16480
PHEV,12206,15,36396,16480
BEV,12207,97,18582,2202
PHEV,12207,40,18582,2202
BEV,12208,42,64295,21666
PHEV,12208,72,64295,21666
BEV,12209,10,51286,9978
PHEV,12209,20,51286,9978
BEV,12210,8,40966,9583
PHEV,12210,18,40966,9583
BEV,12211,29,103946,10990
PHEV,12211,45,103946,10990
BEV,12222,5,NA,6198
BEV,12302,38,77740,27377
PHEV,12302,74,77740,27377
BEV,12303,40,67323,28488
PHEV,12303,62,67323,28488
BEV,12304,26,50949,22230
PHEV,12304,34,50949,22230
BEV,12305,9,37875,5519
PHEV,12305,14,37875,5519
BEV,12306,37,66231,26799
PHEV,12306,51,66231,26799
PHEV,12307,3,27145,7031
BEV,12308,14,48092,14699
PHEV,12308,36,48092,14699
BEV,12309,127,108019,30007
PHEV,12309,156,108019,30007
BEV,12401,85,56668,35192
PHEV,12401,89,56668,35192
BEV,12404,16,52011,3334
PHEV,12404,11,52011,3334
BEV,12405,2,52813,633
PHEV,12405,1,52813,633
PHEV,12406,6,NA,947
BEV,12407,1,39402,165
BEV,12409,15,91453,703
PHEV,12409,11,91453,703
BEV,12410,2,43148,370
PHEV,12410,2,43148,370
PHEV,12411,1,80278,353
BEV,12412,5,64702,473
PHEV,12412,3,64702,473
BEV,12413,3,41774,2813
PHEV,12413,3,41774,2813
BEV,12414,16,38498,9979
PHEV,12414,17,38498,9979
PHEV,12416,3,28981,341
PHEV,12417,1,80833,421
PHEV,12418,1,70938,567
BEV,12419,3,69219,624
PHEV,12419,5,69219,624
BEV,12420,3,106667,242
PHEV,12420,1,106667,242
PHEV,12421,1,71771,236
BEV,12423,2,52708,1050
PHEV,12423,5,52708,1050
BEV,12424,2,65833,239
BEV,12427,2,NA,600
BEV,12428,5,47784,6885
PHEV,12428,7,47784,6885
PHEV,12429,2,NA,324
BEV,12430,1,54167,1119
PHEV,12430,1,54167,1119
BEV,12431,3,70694,1120
PHEV,12431,3,70694,1120
PHEV,12432,2,21000,225
BEV,12433,7,NA,579
PHEV,12433,3,NA,579
PHEV,12435,2,61042,250
BEV,12436,3,NA,94
PHEV,12436,2,NA,94
BEV,12439,1,36563,348
BEV,12440,7,81985,1997
PHEV,12440,13,81985,1997
BEV,12442,4,29091,675
PHEV,12442,1,29091,675
BEV,12443,7,96515,3317
PHEV,12443,23,96515,3317
BEV,12444,1,59615,567
PHEV,12444,2,59615,567
BEV,12446,16,59268,5063
PHEV,12446,10,59268,5063
BEV,12448,1,123393,413
PHEV,12448,3,123393,413
BEV,12449,6,52799,3436
PHEV,12449,10,52799,3436
BEV,12450,1,51853,181
PHEV,12451,1,58775,1531
BEV,12452,1,62847,275
PHEV,12452,1,62847,275
BEV,12453,2,NA,222
BEV,12454,1,54432,366
BEV,12455,1,55402,1755
PHEV,12455,3,55402,1755
BEV,12457,5,57542,1070
PHEV,12457,7,57542,1070
PHEV,12458,2,46488,2778
PHEV,12459,2,NA,213
BEV,12461,9,80808,1654
PHEV,12461,6,80808,1654
BEV,12463,1,73945,1895
BEV,12464,3,50972,792
PHEV,12464,2,50972,792
BEV,12466,5,70000,2241
PHEV,12466,10,70000,2241
PHEV,12468,1,54338,998
BEV,12469,3,48400,607
PHEV,12469,1,48400,607
PHEV,12470,1,63750,512
BEV,12471,1,78516,281
PHEV,12471,1,78516,281
BEV,12472,4,60750,1464
PHEV,12472,9,60750,1464
BEV,12473,2,47458,726
PHEV,12473,5,47458,726
BEV,12474,4,49545,1035
PHEV,12474,1,49545,1035
BEV,12477,44,57527,18060
PHEV,12477,52,57527,18060
BEV,12480,4,NA,588
PHEV,12480,2,NA,588
BEV,12481,8,54424,1650
PHEV,12481,5,54424,1650
PHEV,12482,2,36483,196
BEV,12483,1,NA,267
BEV,12484,19,65485,2612
PHEV,12484,11,65485,2612
BEV,12485,1,55303,1256
PHEV,12485,1,55303,1256
BEV,12486,2,89318,1623
PHEV,12486,7,89318,1623
BEV,12487,7,65243,3370
PHEV,12487,11,65243,3370
BEV,12489,1,27188,1149
BEV,12491,10,77794,1478
PHEV,12491,5,77794,1478
BEV,12493,2,NA,128
PHEV,12493,4,NA,128
BEV,12494,1,100000,519
PHEV,12494,2,100000,519
BEV,12495,3,89231,131
BEV,12496,3,65197,1456
PHEV,12496,1,65197,1456
BEV,12498,50,61797,5045
PHEV,12498,28,61797,5045
BEV,12501,8,65345,2645
PHEV,12501,2,65345,2645
BEV,12502,3,76780,1138
PHEV,12502,2,76780,1138
BEV,12503,1,69844,573
PHEV,12503,1,69844,573
PHEV,12504,1,168438,1494
BEV,12507,1,77813,250
PHEV,12507,1,77813,250
BEV,12508,40,75962,19825
PHEV,12508,52,75962,19825
PHEV,12512,1,76964,151
BEV,12513,1,NA,295
PHEV,12513,4,NA,295
BEV,12514,5,113140,2807
PHEV,12514,13,113140,2807
BEV,12515,2,97039,1453
PHEV,12515,3,97039,1453
BEV,12516,2,91750,1747
PHEV,12516,2,91750,1747
BEV,12517,2,NA,501
BEV,12518,14,82230,5732
PHEV,12518,17,82230,5732
BEV,12520,13,101500,2932
PHEV,12520,11,101500,2932
BEV,12521,7,92610,1349
PHEV,12521,5,92610,1349
BEV,12522,5,55417,4659
PHEV,12522,7,55417,4659
BEV,12523,4,56991,1626
PHEV,12523,4,56991,1626
BEV,12524,24,82196,15934
PHEV,12524,24,82196,15934
BEV,12525,24,78979,2956
PHEV,12525,16,78979,2956
BEV,12526,27,76964,3622
PHEV,12526,10,76964,3622
PHEV,12527,2,NA,0
BEV,12528,31,75502,12797
PHEV,12528,36,75502,12797
BEV,12529,11,83892,2453
PHEV,12529,12,83892,2453
BEV,12531,7,117478,3171
PHEV,12531,14,117478,3171
BEV,12533,88,105150,25426
PHEV,12533,61,105150,25426
BEV,12534,39,53743,18007
PHEV,12534,36,53743,18007
BEV,12538,26,75297,14081
PHEV,12538,23,75297,14081
BEV,12540,25,120341,8248
PHEV,12540,20,120341,8248
BEV,12542,6,84777,5622
PHEV,12542,8,84777,5622
BEV,12543,4,75563,3535
PHEV,12543,4,75563,3535
BEV,12545,18,85286,4674
PHEV,12545,13,85286,4674
BEV,12546,13,66208,2885
PHEV,12546,7,66208,2885
BEV,12547,8,87222,2855
PHEV,12547,4,87222,2855
BEV,12548,1,70509,1306
PHEV,12548,6,70509,1306
BEV,12549,18,92870,10915
PHEV,12549,16,92870,10915
BEV,12550,55,62222,55149
PHEV,12550,61,62222,55149
BEV,12553,46,81709,26674
PHEV,12553,25,81709,26674
BEV,12561,80,72907,18713
PHEV,12561,75,72907,18713
BEV,12563,19,103098,8431
PHEV,12563,13,103098,8431
BEV,12564,18,91545,7549
PHEV,12564,24,91545,7549
BEV,12565,1,50472,1123
PHEV,12565,4,50472,1123
BEV,12566,12,78330,11571
PHEV,12566,13,78330,11571
BEV,12567,12,59661,2633
PHEV,12567,8,59661,2633
BEV,12569,24,87500,10047
PHEV,12569,18,87500,10047
BEV,12570,25,102607,6827
PHEV,12570,21,102607,6827
BEV,12571,40,85170,9984
PHEV,12571,46,85170,9984
BEV,12572,76,78067,8892
PHEV,12572,46,78067,8892
BEV,12574,7,NA,388
PHEV,12574,4,NA,388
BEV,12575,3,142228,2308
PHEV,12575,6,142228,2308
BEV,12577,6,142931,1783
PHEV,12577,3,142931,1783
BEV,12578,6,105909,2123
PHEV,12578,6,105909,2123
BEV,12580,14,70757,4479
PHEV,12580,11,70757,4479
BEV,12581,10,81653,2358
PHEV,12581,5,81653,2358
BEV,12582,9,109144,6423
PHEV,12582,6,109144,6423
BEV,12583,15,92563,2269
PHEV,12583,11,92563,2269
BEV,12585,3,86466,879
PHEV,12585,2,86466,879
BEV,12586,10,83397,12246
PHEV,12586,23,83397,12246
BEV,12589,20,83133,16882
PHEV,12589,20,83133,16882
BEV,12590,71,91595,34910
PHEV,12590,78,91595,34910
BEV,12592,4,55994,1453
PHEV,12592,2,55994,1453
BEV,12594,3,72118,4332
PHEV,12594,7,72118,4332
BEV,12601,47,48132,41392
PHEV,12601,66,48132,41392
BEV,12603,83,92454,42540
PHEV,12603,100,92454,42540
BEV,12604,1,NA,591
PHEV,12604,3,NA,591
BEV,12701,4,40947,11526
PHEV,12701,10,40947,11526
BEV,12719,2,72946,1145
PHEV,12719,1,72946,1145
BEV,12720,3,65179,158
BEV,12721,9,85750,6387
PHEV,12721,7,85750,6387
BEV,12722,1,NA,85
PHEV,12722,1,NA,85
BEV,12723,2,55000,1625
PHEV,12723,2,55000,1625
BEV,12724,1,71216,255
BEV,12725,1,80625,119
BEV,12726,1,51250,1222
PHEV,12726,1,51250,1222
BEV,12729,3,49571,1797
PHEV,12729,7,49571,1797
PHEV,12732,1,51000,516
BEV,12733,1,NA,1367
PHEV,12733,1,NA,1367
BEV,12734,2,54400,890
PHEV,12734,1,54400,890
BEV,12737,4,79946,1963
PHEV,12737,6,79946,1963
PHEV,12740,2,70109,2035
BEV,12742,2,NA,102
BEV,12743,1,66250,420
BEV,12747,2,49250,2035
PHEV,12747,2,49250,2035
BEV,12748,4,70682,2215
PHEV,12749,3,NA,227
BEV,12750,1,117697,326
PHEV,12751,1,43105,1152
BEV,12754,8,41659,6602
PHEV,12754,3,41659,6602
BEV,12758,2,51386,3835
PHEV,12758,9,51386,3835
BEV,12762,1,55083,545
BEV,12764,2,50417,1650
PHEV,12764,2,50417,1650
PHEV,12765,2,88438,951
PHEV,12766,1,60911,364
PHEV,12768,1,66250,867
BEV,12771,9,56658,14788
PHEV,12771,17,56658,14788
BEV,12775,13,103802,1845
PHEV,12775,6,103802,1845
BEV,12776,3,56750,2078
PHEV,12776,6,56750,2078
BEV,12777,3,93438,1005
PHEV,12777,4,93438,1005
BEV,12778,1,NA,627
PHEV,12778,1,NA,627
BEV,12779,2,31672,1930
PHEV,12779,2,31672,1930
BEV,12780,1,54722,2206
PHEV,12780,3,54722,2206
PHEV,12781,1,64167,278
BEV,12783,2,70327,2048
PHEV,12783,1,70327,2048
BEV,12785,1,85231,953
BEV,12786,1,61250,354
PHEV,12786,2,61250,354
BEV,12787,1,85625,322
PHEV,12787,1,85625,322
BEV,12788,1,71359,2980
PHEV,12788,5,71359,2980
BEV,12789,4,49868,2081
PHEV,12789,4,49868,2081
BEV,12790,7,74375,4058
PHEV,12790,1,74375,4058
BEV,12791,2,81290,523
PHEV,12791,1,81290,523
PHEV,12792,1,46731,272
BEV,12801,20,50232,14358
PHEV,12801,31,50232,14358
BEV,12803,4,59690,8357
PHEV,12803,10,59690,8357
BEV,12804,47,74036,26187
PHEV,12804,87,74036,26187
PHEV,12808,2,66023,269
BEV,12809,2,55410,3612
PHEV,12809,5,55410,3612
PHEV,12810,1,59674,671
BEV,12811,1,55917,91
PHEV,12812,2,73000,143
BEV,12814,4,51172,1284
PHEV,12814,4,51172,1284
BEV,12815,1,55125,1065
PHEV,12815,1,55125,1065
BEV,12816,9,59375,4371
PHEV,12816,12,59375,4371
BEV,12817,3,67222,1905
PHEV,12817,8,67222,1905
BEV,12821,1,82770,2869
PHEV,12821,1,82770,2869
BEV,12822,3,58668,6060
PHEV,12822,9,58668,6060
BEV,12823,1,72171,227
PHEV,12824,4,96458,1036
BEV,12827,2,67885,3622
PHEV,12827,7,67885,3622
BEV,12828,8,62773,9481
PHEV,12828,17,62773,9481
BEV,12831,33,87513,16517
PHEV,12831,36,87513,16517
BEV,12832,4,44235,6502
PHEV,12832,11,44235,6502
BEV,12833,3,83080,4134
PHEV,12833,14,83080,4134
BEV,12834,2,71677,6665
PHEV,12834,21,71677,6665
BEV,12835,2,57778,2456
PHEV,12835,4,57778,2456
PHEV,12836,1,66607,582
BEV,12838,2,66500,555
BEV,12839,9,53199,12838
PHEV,12839,16,53199,12838
BEV,12841,1,51250,165
PHEV,12841,1,51250,165
PHEV,12842,1,58398,797
BEV,12843,1,36429,547
PHEV,12843,2,36429,547
BEV,12845,10,61868,4570
PHEV,12845,14,61868,4570
BEV,12846,1,58950,3249
PHEV,12846,7,58950,3249
BEV,12847,2,70000,375
PHEV,12847,3,70000,375
BEV,12850,4,84651,2887
PHEV,12850,2,84651,2887
PHEV,12851,1,50000,394
BEV,12853,2,40380,1836
PHEV,12853,3,40380,1836
BEV,12855,1,43333,210
PHEV,12855,1,43333,210
PHEV,12856,1,50464,218
BEV,12857,1,62961,685
PHEV,12857,6,62961,685
BEV,12859,2,100000,2617
PHEV,12859,10,100000,2617
BEV,12860,1,72339,526
PHEV,12860,1,72339,526
BEV,12861,1,66250,627
BEV,12863,2,104018,835
PHEV,12863,1,104018,835
PHEV,12864,1,NA,22
BEV,12865,4,57061,3551
PHEV,12865,9,57061,3551
BEV,12866,147,85351,39689
PHEV,12866,172,85351,39689
BEV,12870,3,51938,1816
PHEV,12870,4,51938,1816
BEV,12871,3,68487,4418
PHEV,12871,10,68487,4418
PHEV,12873,4,64375,863
BEV,12874,1,91000,156
BEV,12878,2,56250,624
BEV,12883,2,48229,4845
PHEV,12883,9,48229,4845
PHEV,12884,2,53438,585
PHEV,12885,7,51452,4410
BEV,12887,5,60085,4745
PHEV,12887,8,60085,4745
BEV,12901,55,50750,33312
PHEV,12901,64,50750,33312
BEV,12903,7,66290,1283
PHEV,12903,15,66290,1283
PHEV,12910,3,51696,2183
BEV,12912,2,55455,2209
PHEV,12912,3,55455,2209
BEV,12913,2,52386,1104
PHEV,12913,3,52386,1104
BEV,12914,2,57731,928
BEV,12916,1,60139,2108
PHEV,12916,4,60139,2108
BEV,12917,1,59643,1378
PHEV,12917,1,59643,1378
PHEV,12918,3,63806,2210
BEV,12919,1,53512,2974
PHEV,12919,7,53512,2974
BEV,12920,1,57660,2285
PHEV,12920,5,57660,2285
BEV,12921,4,78611,2734
PHEV,12921,3,78611,2734
PHEV,12922,1,NA,33
PHEV,12923,1,57132,562
BEV,12928,3,60682,1988
PHEV,12928,4,60682,1988
BEV,12929,1,51429,3982
PHEV,12929,2,51429,3982
BEV,12930,1,66042,748
BEV,12932,4,62083,1157
PHEV,12932,3,62083,1157
PHEV,12934,1,42019,1007
PHEV,12935,3,56458,1551
BEV,12936,1,58750,439
PHEV,12936,5,58750,439
BEV,12939,3,58631,223
PHEV,12939,1,58631,223
BEV,12941,1,79309,1242
PHEV,12941,5,79309,1242
BEV,12942,4,83333,837
PHEV,12942,5,83333,837
BEV,12943,4,32375,358
PHEV,12943,1,32375,358
BEV,12944,1,54608,3764
PHEV,12944,3,54608,3764
BEV,12945,1,54444,492
BEV,12946,18,60464,4746
PHEV,12946,11,60464,4746
BEV,12950,1,60139,706
BEV,12953,7,48721,15374
PHEV,12953,9,48721,15374
PHEV,12956,1,59052,1538
PHEV,12957,1,45050,1723
BEV,12958,1,54965,1881
PHEV,12959,1,41853,1454
PHEV,12960,1,64911,857
BEV,12962,5,68630,5256
PHEV,12962,9,68630,5256
BEV,12965,1,53269,498
BEV,12966,1,48352,2858
PHEV,12966,2,48352,2858
PHEV,12970,1,75833,935
BEV,12972,2,73897,5983
PHEV,12972,9,73897,5983
PHEV,12973,1,61000,104
BEV,12974,1,53990,1529
PHEV,12974,2,53990,1529
PHEV,12975,1,54792,264
BEV,12976,3,55000,225
PHEV,12976,2,55000,225
BEV,12977,1,NA,1874
BEV,12978,4,NA,328
PHEV,12979,3,58692,2356
BEV,12980,1,54663,1321
PHEV,12980,1,54663,1321
BEV,12981,1,58947,2341
PHEV,12981,3,58947,2341
BEV,12983,13,53739,7463
PHEV,12983,20,53739,7463
BEV,12985,1,NA,1328
PHEV,12985,1,NA,1328
BEV,12986,3,56650,5941
PHEV,12986,5,56650,5941
BEV,12987,1,63750,198
BEV,12989,2,64250,998
PHEV,12989,4,64250,998
BEV,12992,2,63583,4197
PHEV,12992,7,63583,4197
BEV,12993,11,51581,1330
PHEV,12993,3,51581,1330
BEV,12996,3,57118,2119
PHEV,12996,5,57118,2119
BEV,12997,2,61736,1069
PHEV,12997,2,61736,1069
BEV,13021,25,52842,37841
PHEV,13021,49,52842,37841
PHEV,13024,1,NA,1709
BEV,13026,2,71607,1677
PHEV,13026,2,71607,1677
BEV,13027,60,77565,33049
PHEV,13027,58,77565,33049
PHEV,13028,1,63049,1229
BEV,13029,8,77378,7168
PHEV,13029,9,77378,7168
BEV,13030,1,69125,3518
PHEV,13030,8,69125,3518
BEV,13031,21,78819,15080
PHEV,13031,27,78819,15080
BEV,13032,4,58894,12208
PHEV,13032,26,58894,12208
BEV,13033,3,64886,3774
PHEV,13033,7,64886,3774
BEV,13034,1,73929,2021
PHEV,13034,3,73929,2021
BEV,13035,27,82250,8422
PHEV,13035,43,82250,8422
BEV,13036,5,59133,9064
PHEV,13036,13,59133,9064
BEV,13037,8,78669,9787
PHEV,13037,20,78669,9787
BEV,13039,23,91893,17028
PHEV,13039,32,91893,17028
PHEV,13040,2,52339,2337
BEV,13041,17,82411,11409
PHEV,13041,28,82411,11409
BEV,13042,2,65750,2224
PHEV,13042,1,65750,2224
BEV,13044,1,66349,2595
PHEV,13044,2,66349,2595
BEV,13045,44,53592,28916
PHEV,13045,48,53592,28916
BEV,13052,1,51250,1541
BEV,13053,5,64831,5006
PHEV,13053,14,64831,5006
PHEV,13054,1,73725,1775
BEV,13057,18,62963,13643
PHEV,13057,28,62963,13643
BEV,13060,4,58262,2912
PHEV,13060,7,58262,2912
BEV,13062,4,NA,41
PHEV,13062,1,NA,41
BEV,13063,1,81845,1934
PHEV,13063,5,81845,1934
PHEV,13064,1,NA,165
BEV,13066,58,92177,12525
PHEV,13066,57,92177,12525
BEV,13068,14,67098,5231
PHEV,13068,29,67098,5231
BEV,13069,9,51931,24166
PHEV,13069,30,51931,24166
BEV,13072,1,57212,819
BEV,13073,4,61467,6534
PHEV,13073,11,61467,6534
BEV,13074,3,60000,4050
PHEV,13074,3,60000,4050
BEV,13076,6,59917,2397
PHEV,13076,4,59917,2397
BEV,13077,6,64602,7015
PHEV,13077,15,64602,7015
BEV,13078,44,91786,10889
PHEV,13078,54,91786,10889
BEV,13080,1,58274,3210
PHEV,13080,8,58274,3210
BEV,13081,3,87059,1102
PHEV,13081,4,87059,1102
PHEV,13082,10,74450,4258
PHEV,13083,1,69792,2029
BEV,13084,5,65833,3659
PHEV,13084,12,65833,3659
BEV,13087,1,116250,134
BEV,13088,17,60775,21917
PHEV,13088,51,60775,21917
BEV,13090,33,75495,29869
PHEV,13090,67,75495,29869
PHEV,13092,3,68000,2626
PHEV,13101,3,57054,2311
BEV,13104,74,103096,16052
PHEV,13104,81,103096,16052
BEV,13108,4,76435,6095
PHEV,13108,23,76435,6095
BEV,13110,3,82500,2081
PHEV,13110,3,82500,2081
BEV,13111,2,43155,1706
PHEV,13111,2,43155,1706
BEV,13112,1,68250,1673
PHEV,13112,1,68250,1673
BEV,13114,1,65964,6350
PHEV,13114,3,65964,6350
BEV,13115,1,60000,212
PHEV,13116,6,55984,3468
PHEV,13117,1,50313,287
BEV,13118,2,59883,6159
PHEV,13118,9,59883,6159
BEV,13120,5,47125,2109
PHEV,13120,5,47125,2109
PHEV,13122,1,76477,1239
PHEV,13123,1,NA,451
BEV,13126,30,53134,35833
PHEV,13126,38,53134,35833
BEV,13131,1,58063,3611
PHEV,13131,1,58063,3611
BEV,13132,4,75503,3541
PHEV,13132,2,75503,3541
BEV,13135,3,57444,6392
PHEV,13135,9,57444,6392
PHEV,13136,1,47857,417
BEV,13138,1,NA,56
BEV,13140,1,54011,4571
PHEV,13140,3,54011,4571
PHEV,13141,3,58393,616
BEV,13142,2,54467,6522
PHEV,13142,13,54467,6522
BEV,13143,2,56793,2681
PHEV,13143,3,56793,2681
PHEV,13145,3,51466,1457
BEV,13146,2,55490,2462
PHEV,13146,2,55490,2462
PHEV,13147,1,59643,1104
BEV,13148,4,53038,10535
PHEV,13148,17,53038,10535
BEV,13152,40,92875,8025
PHEV,13152,35,92875,8025
BEV,13156,1,55250,1870
PHEV,13156,2,55250,1870
BEV,13157,2,44271,603
PHEV,13157,2,44271,603
PHEV,13158,1,57448,1569
BEV,13159,8,74280,5290
PHEV,13159,17,74280,5290
BEV,13160,2,66196,1812
PHEV,13160,1,66196,1812
PHEV,13163,1,45417,468
PHEV,13164,7,93276,2797
BEV,13165,2,56271,10376
PHEV,13165,9,56271,10376
BEV,13166,3,65777,5616
PHEV,13166,8,65777,5616
BEV,13167,4,54727,3067
PHEV,13167,2,54727,3067
BEV,13202,11,20196,6787
PHEV,13202,11,20196,6787
BEV,13203,7,38018,16513
PHEV,13203,15,38018,16513
BEV,13204,9,34856,18741
PHEV,13204,18,34856,18741
BEV,13205,2,32579,17212
PHEV,13205,9,32579,17212
BEV,13206,8,43674,16723
PHEV,13206,18,43674,16723
BEV,13207,10,53012,12597
PHEV,13207,15,53012,12597
BEV,13208,2,38475,22833
PHEV,13208,16,38475,22833
BEV,13209,4,55027,12713
PHEV,13209,19,55027,12713
BEV,13210,33,31319,27916
PHEV,13210,50,31319,27916
BEV,13211,4,54506,5861
PHEV,13211,4,54506,5861
BEV,13212,13,59932,21269
PHEV,13212,40,59932,21269
BEV,13214,6,74098,8439
PHEV,13214,33,74098,8439
BEV,13215,17,92575,14952
PHEV,13215,38,92575,14952
BEV,13219,10,66866,15107
PHEV,13219,29,66866,15107
BEV,13224,13,62485,8369
PHEV,13224,36,62485,8369
PHEV,13302,1,49408,1826
BEV,13303,1,62316,1065
PHEV,13303,1,62316,1065
PHEV,13304,4,80559,1617
BEV,13308,1,62313,3543
PHEV,13308,3,62313,3543
BEV,13309,2,57500,5748
PHEV,13309,5,57500,5748
PHEV,13310,1,48750,553
BEV,13312,1,62083,391
PHEV,13315,1,61731,1481
BEV,13316,3,51537,6000
PHEV,13316,6,51537,6000
BEV,13317,1,55486,3926
PHEV,13317,3,55486,3926
BEV,13318,1,70893,1443
BEV,13320,1,60757,2037
PHEV,13320,4,60757,2037
PHEV,13321,2,50373,819
PHEV,13322,1,62188,870
BEV,13323,22,70317,11282
PHEV,13323,46,70317,11282
PHEV,13324,1,54700,2351
BEV,13326,16,56759,5419
PHEV,13326,22,56759,5419
PHEV,13327,3,56484,2038
PHEV,13328,1,78458,1526
PHEV,13329,2,47300,4227
BEV,13332,4,53281,2782
PHEV,13332,8,53281,2782
BEV,13335,1,55625,1370
PHEV,13335,2,55625,1370
BEV,13337,3,NA,662
PHEV,13337,3,NA,662
PHEV,13338,3,55871,1110
BEV,13339,2,51758,6528
PHEV,13339,3,51758,6528
BEV,13340,3,64417,8097
PHEV,13340,19,64417,8097
BEV,13341,1,119792,166
PHEV,13341,1,119792,166
PHEV,13343,2,58200,1675
BEV,13346,17,66913,6241
PHEV,13346,11,66913,6241
BEV,13348,2,61042,1411
PHEV,13348,3,61042,1411
BEV,13350,3,50961,9786
PHEV,13350,6,50961,9786
BEV,13354,1,82906,3811
PHEV,13354,9,82906,3811
BEV,13357,4,54709,10786
PHEV,13357,11,54709,10786
PHEV,13361,1,64063,802
BEV,13363,2,73614,2453
PHEV,13363,7,73614,2453
PHEV,13364,1,42500,89
BEV,13365,5,54268,8339
PHEV,13365,9,54268,8339
BEV,13367,5,56337,8767
PHEV,13367,5,56337,8767
BEV,13368,1,45114,1062
PHEV,13368,2,45114,1062
PHEV,13402,2,60729,1659
BEV,13403,14,93229,7302
PHEV,13403,68,93229,7302
PHEV,13406,1,49375,721
BEV,13407,1,51357,5023
PHEV,13407,5,51357,5023
BEV,13408,1,53355,3845
PHEV,13408,1,53355,3845
BEV,13409,1,53715,2437
PHEV,13409,1,53715,2437
BEV,13410,1,56154,291
PHEV,13410,1,56154,291
PHEV,13411,2,53243,3152
BEV,13413,30,75204,15777
PHEV,13413,48,75204,15777
BEV,13415,1,57083,73
PHEV,13416,4,55588,2189
BEV,13417,5,38711,3362
PHEV,13417,3,38711,3362
BEV,13420,1,55813,864
PHEV,13420,1,55813,864
BEV,13421,10,53802,13149
PHEV,13421,17,53802,13149
PHEV,13424,1,58902,2338
BEV,13425,2,57981,2318
BEV,13431,1,72344,1811
BEV,13433,1,47895,1791
PHEV,13435,1,69896,393
BEV,13438,1,59167,3392
PHEV,13438,6,59167,3392
BEV,13439,2,52446,3518
PHEV,13439,3,52446,3518
BEV,13440,16,53267,41014
PHEV,13440,61,53267,41014
PHEV,13450,2,51471,35
BEV,13452,1,43299,4618
PHEV,13454,1,42885,661
BEV,13456,7,70122,4005
PHEV,13456,5,70122,4005
BEV,13459,1,56639,2557
PHEV,13459,6,56639,2557
BEV,13460,4,53178,4414
PHEV,13460,6,53178,4414
BEV,13461,3,65083,3000
PHEV,13461,6,65083,3000
BEV,13464,2,42946,1373
BEV,13468,2,61667,486
PHEV,13468,2,61667,486
PHEV,13469,1,85714,1131
PHEV,13470,1,41979,517
PHEV,13471,2,54528,3291
BEV,13476,3,74122,4150
PHEV,13476,8,74122,4150
BEV,13478,1,61713,3009
PHEV,13478,3,61713,3009
BEV,13480,1,52204,3372
PHEV,13480,1,52204,3372
BEV,13486,1,60288,937
PHEV,13486,1,60288,937
BEV,13491,1,54554,3606
PHEV,13491,2,54554,3606
BEV,13492,9,67391,11154
PHEV,13492,20,67391,11154
PHEV,13493,3,44792,1804
BEV,13495,1,53583,2059
PHEV,13495,10,53583,2059
BEV,13501,24,40264,36920
PHEV,13501,42,40264,36920
BEV,13502,26,43110,33314
PHEV,13502,30,43110,33314
BEV,13601,28,45963,37548
PHEV,13601,37,45963,37548
PHEV,13602,7,44861,3968
BEV,13603,4,50827,9501
PHEV,13603,5,50827,9501
BEV,13605,7,54709,5014
PHEV,13605,5,54709,5014
BEV,13606,2,67054,2512
PHEV,13606,2,67054,2512
BEV,13607,2,48889,1322
PHEV,13607,5,48889,1322
PHEV,13608,3,49000,1607
PHEV,13612,5,66167,2386
PHEV,13615,3,51635,922
BEV,13616,1,52902,1722
PHEV,13616,1,52902,1722
BEV,13617,11,64569,11137
PHEV,13617,29,64569,11137
BEV,13618,2,54358,1590
PHEV,13618,3,54358,1590
BEV,13619,4,50665,10400
PHEV,13619,15,50665,10400
PHEV,13620,2,48824,2267
BEV,13622,3,65761,2410
BEV,13624,5,68869,5305
PHEV,13624,5,68869,5305
BEV,13625,4,59274,1778
PHEV,13625,5,59274,1778
PHEV,13626,3,58024,2172
PHEV,13630,4,36313,1448
BEV,13634,2,64531,4064
PHEV,13634,1,64531,4064
PHEV,13635,2,56645,1210
PHEV,13636,1,48500,237
BEV,13637,1,55046,4318
PHEV,13637,10,55046,4318
BEV,13640,1,48750,301
PHEV,13640,2,48750,301
BEV,13642,2,39233,9909
PHEV,13642,6,39233,9909
PHEV,13646,1,46298,2014
PHEV,13647,2,95625,55
PHEV,13648,2,50114,2121
PHEV,13650,2,57361,1567
BEV,13652,1,52917,1548
PHEV,13652,1,52917,1548
PHEV,13654,3,46591,2578
BEV,13655,1,41571,3444
PHEV,13655,3,41571,3444
PHEV,13656,2,53611,3133
BEV,13658,1,63458,2320
PHEV,13658,2,63458,2320
BEV,13660,1,53643,1697
PHEV,13660,2,53643,1697
BEV,13661,1,71750,1521
PHEV,13661,1,71750,1521
BEV,13662,4,50704,16267
PHEV,13662,19,50704,16267
PHEV,13664,1,67321,306
PHEV,13665,2,53317,728
PHEV,13667,4,36464,2898
